date,count,year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,total_population,age_60_69_ratio,Month,AvgTemp,MinTemp,MaxTemp,Precip,HeatingDegreeDays,CoolingDegreeDays,age_under_5_ratio,age_5_9_ratio,age_10_19_ratio,age_20_29_ratio,age_30_39_ratio,age_40_49_ratio,age_50_59_ratio,age_70_79_ratio,age_80_84_ratio,age_85_plus_ratio
2015-07-01,142.0,2015,7,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"July, 2015",64.8,54.0,75.5,3.61,42.0,79.0,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2015-08-01,128.0,2015,8,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"August, 2015",67.2,56.8,77.5,3.9,23.0,130.0,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2015-09-01,133.0,2015,9,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"September, 2015",61.8,49.9,73.7,4.82,88.0,39.0,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2015-10-01,127.0,2015,10,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"October, 2015",43.2,33.1,53.2,4.73,599.0,,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2015-11-01,116.0,2015,11,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"November, 2015",37.0,28.7,45.3,2.43,770.0,,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2015-12-01,79.0,2015,12,Maine,23.0,63852.0,69349.0,155963.0,155116.0,146320.0,172948.0,215600.0,186662.0,102504.0,28990.0,10673.0,1329328.0,0.1404183166231359,"December, 2015",31.2,24.9,37.4,5.31,960.0,,0.04803329200919562,0.05216846406605443,0.11732469337891024,0.11668752933813174,0.11007065223932694,0.13010182588495842,0.16218721037998146,0.07710963735060121,0.02180801126584259,0.008028868721639807
2016-01-01,111.0,2016,1,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"January, 2016",20.1,11.4,28.7,2.5,1278.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-02-01,101.0,2016,2,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"February, 2016",21.9,11.4,32.3,4.74,1097.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-03-01,123.0,2016,3,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"March, 2016",29.2,19.8,38.6,3.74,989.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-04-01,108.0,2016,4,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"April, 2016",37.3,25.6,49.1,2.53,738.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-05-01,121.0,2016,5,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"May, 2016",52.8,41.1,64.4,2.56,346.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-06-01,158.0,2016,6,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"June, 2016",60.5,48.9,72.0,3.41,120.0,14.0,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-07-01,160.0,2016,7,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"July, 2016",67.0,56.2,77.7,3.78,18.0,133.0,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-08-01,151.0,2016,8,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"August, 2016",66.6,55.2,77.9,4.15,24.0,129.0,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-09-01,146.0,2016,9,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"September, 2016",59.1,47.8,70.3,1.58,137.0,17.0,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-10-01,112.0,2016,10,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"October, 2016",46.9,37.4,56.4,3.98,502.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-11-01,106.0,2016,11,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"November, 2016",37.2,30.0,44.4,3.82,769.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2016-12-01,100.0,2016,12,Maine,23.0,63941.0,74853.0,151051.0,154906.0,150954.0,169302.0,209868.0,192267.0,99895.0,29246.0,14109.0,1331479.0,0.1444010757961635,"December, 2016",20.5,11.6,29.3,4.57,1267.0,,0.04802253734381091,0.05621793509323091,0.1134460250593513,0.116341301665291,0.11337317374138083,0.12715333850552657,0.15762021030748513,0.07502559184185406,0.021965047890353508,0.010596487064384793
2017-01-01,119.0,2017,1,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"January, 2017",21.5,13.2,29.9,3.83,1221.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-02-01,94.0,2017,2,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"February, 2017",20.6,10.5,30.7,3.11,1137.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-03-01,106.0,2017,3,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"March, 2017",22.2,12.4,31.9,2.69,1218.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-04-01,107.0,2017,4,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"April, 2017",42.0,32.6,51.4,4.11,621.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-05-01,124.0,2017,5,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"May, 2017",50.7,40.6,60.7,5.67,409.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-06-01,137.0,2017,6,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"June, 2017",61.0,49.9,72.0,3.73,100.0,21.0,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-07-01,181.0,2017,7,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"July, 2017",65.2,54.1,76.4,2.84,36.0,88.0,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-08-01,182.0,2017,8,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"August, 2017",63.3,51.7,74.9,2.45,62.0,70.0,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-09-01,142.0,2017,9,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"September, 2017",61.1,49.9,72.3,3.08,96.0,36.0,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-10-01,117.0,2017,10,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"October, 2017",52.0,41.1,62.8,7.17,338.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-11-01,134.0,2017,11,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"November, 2017",32.4,23.3,41.5,2.77,883.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2017-12-01,142.0,2017,12,Maine,23.0,64390.0,69707.0,155800.0,154002.0,155585.0,161790.0,206173.0,192410.0,111462.0,29842.0,12374.0,1335907.0,0.1440294870825589,"December, 2017",16.4,8.2,24.6,3.87,1394.0,,0.04819946298657017,0.05217953046132703,0.11662488481608375,0.11527898274355924,0.11646394546925797,0.1211087298741604,0.15433185094471397,0.08343544872509838,0.022338381339419584,0.009262620826150323
2018-01-01,128.0,2018,1,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"January, 2018",15.0,5.9,24.1,4.78,1431.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-02-01,125.0,2018,2,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"February, 2018",22.7,12.0,33.3,3.02,1077.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-03-01,138.0,2018,3,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"March, 2018",28.9,20.8,37.1,2.95,1040.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-04-01,132.0,2018,4,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"April, 2018",36.5,26.7,46.4,4.65,769.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-05-01,144.0,2018,5,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"May, 2018",53.5,39.3,67.7,1.92,308.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-06-01,167.0,2018,6,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"June, 2018",59.0,46.7,71.2,3.69,143.0,9.0,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-07-01,199.0,2018,7,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"July, 2018",68.8,57.4,80.3,4.06,11.0,156.0,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-08-01,214.0,2018,8,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"August, 2018",68.0,57.4,78.6,3.78,16.0,158.0,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-09-01,167.0,2018,9,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"September, 2018",57.9,46.5,69.3,3.15,165.0,10.0,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-10-01,123.0,2018,10,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"October, 2018",41.9,34.4,49.4,4.48,632.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-11-01,81.0,2018,11,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"November, 2018",28.6,22.1,35.0,6.18,1001.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2018-12-01,118.0,2018,12,Maine,23.0,63410.0,67860.0,149874.0,153580.0,160310.0,158300.0,200748.0,200651.0,117404.0,31418.0,12650.0,1338404.0,0.14991811142226114,"December, 2018",20.4,11.2,29.5,3.79,1261.0,,0.04737732403668848,0.0507021796109396,0.1119796414236658,0.11474861103224437,0.11977698811420169,0.1182751994166186,0.14999058580219427,0.08771940310997277,0.02347422751276894,0.009451555733545327
2019-01-01,119.0,2019,1,Maine,23.0,62813.0,64874.0,151079.0,156462.0,159657.0,160070.0,194682.0,201020.0,127433.0,31469.0,11055.0,1344212.0,0.14954486345903772,"January, 2019",14.1,4.2,24.0,5.25,1432.0,,0.04672849223188009,0.04826173252433396,0.11239224169996995,0.11639681835900885,0.11877367558093516,0.11908091878364424,0.14482983338937608,0.09480126646689659,0.023410741757996508,0.00822414916694688
2019-02-01,99.0,2019,2,Maine,23.0,62813.0,64874.0,151079.0,156462.0,159657.0,160070.0,194682.0,201020.0,127433.0,31469.0,11055.0,1344212.0,0.14954486345903772,"February, 2019",16.3,6.4,26.3,2.87,1243.0,,0.04672849223188009,0.04826173252433396,0.11239224169996995,0.11639681835900885,0.11877367558093516,0.11908091878364424,0.14482983338937608,0.09480126646689659,0.023410741757996508,0.00822414916694688
2019-03-01,134.0,2019,3,Maine,23.0,62813.0,64874.0,151079.0,156462.0,159657.0,160070.0,194682.0,201020.0,127433.0,31469.0,11055.0,1344212.0,0.14954486345903772,"March, 2019",24.7,13.4,36.0,2.19,1148.0,,0.04672849223188009,0.04826173252433396,0.11239224169996995,0.11639681835900885,0.11877367558093516,0.11908091878364424,0.14482983338937608,0.09480126646689659,0.023410741757996508,0.00822414916694688
2019-04-01,121.0,2019,4,Maine,23.0,62813.0,64874.0,151079.0,156462.0,159657.0,160070.0,194682.0,201020.0,127433.0,31469.0,11055.0,1344212.0,0.14954486345903772,"April, 2019",38.8,30.0,47.6,5.37,706.0,,0.04672849223188009,0.04826173252433396,0.11239224169996995,0.11639681835900885,0.11877367558093516,0.11908091878364424,0.14482983338937608,0.09480126646689659,0.023410741757996508,0.00822414916694688
2019-05-01,142.0,2019,5,Maine,23.0,62813.0,64874.0,151079.0,156462.0,159657.0,160070.0,194682.0,201020.0,127433.0,31469.0,11055.0,1344212.0,0.14954486345903772,"May, 2019",48.1,37.9,58.3,4.49,477.0,,0.04672849223188009,0.04826173252433396,0.11239224169996995,0.11639681835900885,0.11877367558093516,0.11908091878364424,0.14482983338937608,0.09480126646689659,0.023410741757996508,0.00822414916694688
