year,month,NAME,state,age_under_5,age_5_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80_84,age_85_plus,total_population,age_under_5_ratio,age_5_9_ratio,age_10_19_ratio,age_20_29_ratio,age_30_39_ratio,age_40_49_ratio,age_50_59_ratio,age_60_69_ratio,age_70_79_ratio,age_80_84_ratio,age_85_plus_ratio
2022,1,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,2,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,3,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,4,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,5,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,6,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,7,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,8,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,9,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,10,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,11,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2022,12,Maine,23,62227.0,68528.0,153978.0,157257.0,174736.0,160524.0,191398.0,211862.0,143304.0,34037.0,31487.0,1389338.0,0.04478895704285062,0.04932421052328519,0.11082832255361906,0.11318843938624007,0.1257692512549142,0.11553991901178835,0.13776201327538726,0.15249133040340077,0.10314552686243376,0.024498718094516956,0.02266331159156375
2023,1,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,2,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,3,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,4,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,5,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,6,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,7,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,8,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
2023,9,Maine,23,62106.2,67480.4,152074.0,157034.6,174658.0,162991.0,186935.6,211085.8,150211.2,37773.0,33098.4,1395448.2,0.04450627404155883,0.04835750979506082,0.10897860630011204,0.1125334498263712,0.12516265383408715,0.11680189920342439,0.13396097397237677,0.15126738491618677,0.10764369469250096,0.027068722436275314,0.02371883098204577
